x	y	z	Name
3096.8758	-1750.0000	-120.0934	Fault
3182.7422	-1750.0000	-68.8396	Fault
3268.6943	-1750.0000	-17.7295	Fault
3354.4655	-1750.0000	33.6836	Fault
3440.2366	-1750.0000	85.0967	Fault
3526.0078	-1750.0000	136.5098	Fault
3611.7787	-1750.0000	187.9233	Fault
3697.3694	-1750.0000	239.6363	Fault
3782.3740	-1750.0000	292.3072	Fault
3866.9959	-1750.0000	345.5908	Fault
3951.6177	-1750.0000	398.8743	Fault
4036.2396	-1750.0000	452.1579	Fault
4120.8615	-1750.0000	505.4415	Fault
4205.4833	-1750.0000	558.7251	Fault
4290.1052	-1750.0000	612.0086	Fault
4374.7264	-1750.0000	665.2933	Fault
4458.7882	-1750.0000	719.4561	Fault
4542.8501	-1750.0000	773.6189	Fault
4626.9119	-1750.0000	827.7816	Fault
4710.9738	-1750.0000	881.9444	Fault
4795.0356	-1750.0000	936.1072	Fault
4879.0975	-1750.0000	990.2699	Fault
4937.6625	-1750.0000	1028.0045	Fault
590.6091	-1916.6667	-1363.1394	Fault
681.5904	-1916.6667	-1323.1212	Fault
772.5716	-1916.6667	-1283.1030	Fault
863.5529	-1916.6667	-1243.0848	Fault
954.5341	-1916.6667	-1203.0666	Fault
1045.5153	-1916.6667	-1163.0484	Fault
1136.4966	-1916.6667	-1123.0302	Fault
1227.4778	-1916.6667	-1083.0120	Fault
1317.8369	-1916.6667	-1041.6094	Fault
1407.5955	-1916.6667	-998.9204	Fault
1497.3246	-1916.6667	-956.1685	Fault
1587.0538	-1916.6667	-913.4166	Fault
1676.8928	-1916.6667	-870.8962	Fault
1766.6982	-1916.6667	-828.3048	Fault
1856.1274	-1916.6667	-784.9296	Fault
1945.3043	-1916.6667	-741.0377	Fault
2034.3142	-1916.6667	-696.8079	Fault
2122.6407	-1916.6667	-651.2313	Fault
2210.1571	-1916.6667	-604.1184	Fault
2297.9180	-1916.6667	-557.4599	Fault
2386.6312	-1916.6667	-512.6437	Fault
2476.0044	-1916.6667	-469.1550	Fault
2565.6864	-1916.6667	-426.3048	Fault
2654.3070	-1916.6667	-381.3104	Fault
2740.7232	-1916.6667	-332.2357	Fault
2826.0595	-1916.6667	-281.2811	Fault
2911.8350	-1916.6667	-231.0678	Fault
2997.3952	-1916.6667	-180.4868	Fault
3082.3718	-1916.6667	-128.9328	Fault
3167.6366	-1916.6667	-77.8561	Fault
3253.0523	-1916.6667	-27.0308	Fault
3338.3360	-1916.6667	24.0153	Fault
3423.5869	-1916.6667	75.1165	Fault
3508.8377	-1916.6667	126.2177	Fault
3594.0884	-1916.6667	177.3193	Fault
3679.1971	-1916.6667	228.6568	Fault
3763.8104	-1916.6667	280.8048	Fault
3848.0025	-1916.6667	333.6313	Fault
3932.1111	-1916.6667	386.5916	Fault
4016.2196	-1916.6667	439.5520	Fault
4100.3281	-1916.6667	492.5123	Fault
4184.4367	-1916.6667	545.4727	Fault
4268.5452	-1916.6667	598.4330	Fault
4352.6532	-1916.6667	651.3942	Fault
4436.3510	-1916.6667	704.9993	Fault
4519.9029	-1916.6667	758.8335	Fault
4603.4548	-1916.6667	812.6677	Fault
4687.0067	-1916.6667	866.5019	Fault
4770.5586	-1916.6667	920.3361	Fault
4854.1106	-1916.6667	974.1703	Fault
4937.6625	-1916.6667	1028.0045	Fault
590.6091	-1833.3333	-1363.1394	Fault
681.5904	-1833.3333	-1323.1212	Fault
772.5716	-1833.3333	-1283.1030	Fault
863.5529	-1833.3333	-1243.0848	Fault
954.5341	-1833.3333	-1203.0666	Fault
1045.5153	-1833.3333	-1163.0484	Fault
1136.4966	-1833.3333	-1123.0302	Fault
1227.4778	-1833.3333	-1083.0120	Fault
1317.8369	-1833.3333	-1041.6094	Fault
1407.5955	-1833.3333	-998.9204	Fault
1497.3246	-1833.3333	-956.1685	Fault
1587.0538	-1833.3333	-913.4166	Fault
1676.8928	-1833.3333	-870.8962	Fault
1766.6982	-1833.3333	-828.3048	Fault
1856.1274	-1833.3333	-784.9296	Fault
1945.3043	-1833.3333	-741.0377	Fault
2034.3142	-1833.3333	-696.8079	Fault
2122.6407	-1833.3333	-651.2313	Fault
2210.1571	-1833.3333	-604.1184	Fault
2297.9180	-1833.3333	-557.4599	Fault
2386.6312	-1833.3333	-512.6437	Fault
2476.0044	-1833.3333	-469.1550	Fault
2565.6864	-1833.3333	-426.3048	Fault
2654.3070	-1833.3333	-381.3104	Fault
2740.7232	-1833.3333	-332.2357	Fault
2826.0595	-1833.3333	-281.2811	Fault
2911.8350	-1833.3333	-231.0678	Fault
2997.3952	-1833.3333	-180.4868	Fault
3082.3718	-1833.3333	-128.9328	Fault
3167.6366	-1833.3333	-77.8561	Fault
3253.0523	-1833.3333	-27.0308	Fault
3338.3360	-1833.3333	24.0153	Fault
3423.5869	-1833.3333	75.1165	Fault
3508.8377	-1833.3333	126.2177	Fault
3594.0884	-1833.3333	177.3193	Fault
3679.1971	-1833.3333	228.6568	Fault
3763.8104	-1833.3333	280.8048	Fault
3848.0025	-1833.3333	333.6313	Fault
3932.1111	-1833.3333	386.5916	Fault
4016.2196	-1833.3333	439.5520	Fault
4100.3281	-1833.3333	492.5123	Fault
4184.4367	-1833.3333	545.4727	Fault
4268.5452	-1833.3333	598.4330	Fault
4352.6532	-1833.3333	651.3942	Fault
4436.3510	-1833.3333	704.9993	Fault
4519.9029	-1833.3333	758.8335	Fault
4603.4548	-1833.3333	812.6677	Fault
4687.0067	-1833.3333	866.5019	Fault
4770.5586	-1833.3333	920.3361	Fault
4854.1106	-1833.3333	974.1703	Fault
4937.6625	-1833.3333	1028.0045	Fault
590.6091	-1500.0000	-1363.1394	Fault
682.1457	-1500.0000	-1322.8769	Fault
773.6822	-1500.0000	-1282.6145	Fault
865.2187	-1500.0000	-1242.3520	Fault
956.7552	-1500.0000	-1202.0896	Fault
1048.2918	-1500.0000	-1161.8272	Fault
1139.8283	-1500.0000	-1121.5647	Fault
1231.3648	-1500.0000	-1081.3023	Fault
1322.2475	-1500.0000	-1039.5849	Fault
1412.5243	-1500.0000	-996.5720	Fault
1502.8010	-1500.0000	-953.5592	Fault
1593.0778	-1500.0000	-910.5464	Fault
1683.4731	-1500.0000	-867.7833	Fault
1773.8234	-1500.0000	-824.9249	Fault
1863.7660	-1500.0000	-781.2176	Fault
1953.4664	-1500.0000	-737.0156	Fault
2043.0048	-1500.0000	-692.4859	Fault
2131.7976	-1500.0000	-646.4877	Fault
2219.7622	-1500.0000	-598.9249	Fault
2308.0997	-1500.0000	-552.0581	Fault
2397.4746	-1500.0000	-507.2014	Fault
2487.4689	-1500.0000	-463.6006	Fault
2577.7328	-1500.0000	-420.5608	Fault
2666.7231	-1500.0000	-374.9462	Fault
2753.3325	-1500.0000	-324.9580	Fault
2839.0606	-1500.0000	-273.4732	Fault
2925.4624	-1500.0000	-223.1271	Fault
3011.4845	-1500.0000	-172.1350	Fault
3096.8758	-1500.0000	-120.0934	Fault
3182.7422	-1500.0000	-68.8396	Fault
3268.6943	-1500.0000	-17.7295	Fault
3354.4655	-1500.0000	33.6836	Fault
3440.2366	-1500.0000	85.0967	Fault
3526.0078	-1500.0000	136.5098	Fault
3611.7787	-1500.0000	187.9233	Fault
3697.3694	-1500.0000	239.6363	Fault
3782.3740	-1500.0000	292.3072	Fault
3866.9959	-1500.0000	345.5908	Fault
3951.6177	-1500.0000	398.8743	Fault
4036.2396	-1500.0000	452.1579	Fault
4120.8615	-1500.0000	505.4415	Fault
4205.4833	-1500.0000	558.7251	Fault
4290.1052	-1500.0000	612.0086	Fault
4374.7264	-1500.0000	665.2933	Fault
4458.7882	-1500.0000	719.4561	Fault
4542.8501	-1500.0000	773.6189	Fault
4626.9119	-1500.0000	827.7816	Fault
4710.9738	-1500.0000	881.9444	Fault
4795.0356	-1500.0000	936.1072	Fault
4879.0975	-1500.0000	990.2699	Fault
4937.6625	-1500.0000	1028.0045	Fault
590.6091	-1666.6667	-1363.1394	Fault
681.5904	-1666.6667	-1323.1212	Fault
772.5716	-1666.6667	-1283.1030	Fault
863.5529	-1666.6667	-1243.0848	Fault
954.5341	-1666.6667	-1203.0666	Fault
1045.5153	-1666.6667	-1163.0484	Fault
1136.4966	-1666.6667	-1123.0302	Fault
1227.4778	-1666.6667	-1083.0120	Fault
1317.8369	-1666.6667	-1041.6094	Fault
1407.5955	-1666.6667	-998.9204	Fault
1497.3246	-1666.6667	-956.1685	Fault
1587.0538	-1666.6667	-913.4166	Fault
1676.8928	-1666.6667	-870.8962	Fault
1766.6982	-1666.6667	-828.3048	Fault
1856.1274	-1666.6667	-784.9296	Fault
1945.3043	-1666.6667	-741.0377	Fault
2034.3142	-1666.6667	-696.8079	Fault
2122.6407	-1666.6667	-651.2313	Fault
2210.1571	-1666.6667	-604.1184	Fault
2297.9180	-1666.6667	-557.4599	Fault
2386.6312	-1666.6667	-512.6437	Fault
2476.0044	-1666.6667	-469.1550	Fault
2565.6864	-1666.6667	-426.3048	Fault
2654.3070	-1666.6667	-381.3104	Fault
2740.7232	-1666.6667	-332.2357	Fault
2826.0595	-1666.6667	-281.2811	Fault
2911.8350	-1666.6667	-231.0678	Fault
2997.3952	-1666.6667	-180.4868	Fault
3082.3718	-1666.6667	-128.9328	Fault
3167.6366	-1666.6667	-77.8561	Fault
3253.0523	-1666.6667	-27.0308	Fault
3338.3360	-1666.6667	24.0153	Fault
3423.5869	-1666.6667	75.1165	Fault
3508.8377	-1666.6667	126.2177	Fault
3594.0884	-1666.6667	177.3193	Fault
3679.1971	-1666.6667	228.6568	Fault
3763.8104	-1666.6667	280.8048	Fault
3848.0025	-1666.6667	333.6313	Fault
3932.1111	-1666.6667	386.5916	Fault
4016.2196	-1666.6667	439.5520	Fault
4100.3281	-1666.6667	492.5123	Fault
4184.4367	-1666.6667	545.4727	Fault
4268.5452	-1666.6667	598.4330	Fault
4352.6532	-1666.6667	651.3942	Fault
4436.3510	-1666.6667	704.9993	Fault
4519.9029	-1666.6667	758.8335	Fault
4603.4548	-1666.6667	812.6677	Fault
4687.0067	-1666.6667	866.5019	Fault
4770.5586	-1666.6667	920.3361	Fault
4854.1106	-1666.6667	974.1703	Fault
4937.6625	-1666.6667	1028.0045	Fault
590.6091	-1583.3333	-1363.1394	Fault
681.5904	-1583.3333	-1323.1212	Fault
772.5716	-1583.3333	-1283.1030	Fault
863.5529	-1583.3333	-1243.0848	Fault
954.5341	-1583.3333	-1203.0666	Fault
1045.5153	-1583.3333	-1163.0484	Fault
1136.4966	-1583.3333	-1123.0302	Fault
1227.4778	-1583.3333	-1083.0120	Fault
1317.8369	-1583.3333	-1041.6094	Fault
1407.5955	-1583.3333	-998.9204	Fault
1497.3246	-1583.3333	-956.1685	Fault
1587.0538	-1583.3333	-913.4166	Fault
1676.8928	-1583.3333	-870.8962	Fault
1766.6982	-1583.3333	-828.3048	Fault
1856.1274	-1583.3333	-784.9296	Fault
1945.3043	-1583.3333	-741.0377	Fault
2034.3142	-1583.3333	-696.8079	Fault
2122.6407	-1583.3333	-651.2313	Fault
2210.1571	-1583.3333	-604.1184	Fault
2297.9180	-1583.3333	-557.4599	Fault
2386.6312	-1583.3333	-512.6437	Fault
2476.0044	-1583.3333	-469.1550	Fault
2565.6864	-1583.3333	-426.3048	Fault
2654.3070	-1583.3333	-381.3104	Fault
2740.7232	-1583.3333	-332.2357	Fault
2826.0595	-1583.3333	-281.2811	Fault
2911.8350	-1583.3333	-231.0678	Fault
2997.3952	-1583.3333	-180.4868	Fault
3082.3718	-1583.3333	-128.9328	Fault
3167.6366	-1583.3333	-77.8561	Fault
3253.0523	-1583.3333	-27.0308	Fault
3338.3360	-1583.3333	24.0153	Fault
3423.5869	-1583.3333	75.1165	Fault
3508.8377	-1583.3333	126.2177	Fault
3594.0884	-1583.3333	177.3193	Fault
3679.1971	-1583.3333	228.6568	Fault
3763.8104	-1583.3333	280.8048	Fault
3848.0025	-1583.3333	333.6313	Fault
3932.1111	-1583.3333	386.5916	Fault
4016.2196	-1583.3333	439.5520	Fault
4100.3281	-1583.3333	492.5123	Fault
4184.4367	-1583.3333	545.4727	Fault
4268.5452	-1583.3333	598.4330	Fault
4352.6532	-1583.3333	651.3942	Fault
4436.3510	-1583.3333	704.9993	Fault
4519.9029	-1583.3333	758.8335	Fault
4603.4548	-1583.3333	812.6677	Fault
4687.0067	-1583.3333	866.5019	Fault
4770.5586	-1583.3333	920.3361	Fault
4854.1106	-1583.3333	974.1703	Fault
4937.6625	-1583.3333	1028.0045	Fault
4208.3953	-1589.1316	709.5694	Horizon_01
4256.9916	-1580.5580	680.3752	Horizon_01
4225.9365	-1546.2883	697.3488	Horizon_01
4237.2323	-1610.7444	693.0730	Horizon_01
4281.4717	-1631.5641	671.8816	Horizon_01
4296.5998	-1592.8376	664.7154	Horizon_01
4290.6773	-1547.1159	658.6312	Horizon_01
4255.9436	-1531.9637	670.8712	Horizon_01
4227.5783	-1500.0000	693.5493	Horizon_01
4208.6681	-1500.0000	715.3680	Horizon_01
4185.3866	-1540.8172	728.4125	Horizon_01
4161.3926	-1574.0693	737.6346	Horizon_01
4181.8002	-1609.6402	724.2094	Horizon_01
4199.9915	-1637.9157	714.0514	Horizon_01
4241.6489	-1646.5861	690.4335	Horizon_01
4211.9544	-1699.4900	708.0567	Horizon_01
4177.2379	-1674.3231	728.0040	Horizon_01
4166.4299	-1723.8367	740.9379	Horizon_01
4221.4115	-1750.3735	700.6679	Horizon_01
4183.1410	-1757.9137	735.3407	Horizon_01
4238.9481	-1788.3567	686.0172	Horizon_01
4277.7105	-1772.8747	655.5112	Horizon_01
4249.5240	-1722.3792	674.9476	Horizon_01
4261.3131	-1684.4398	676.1162	Horizon_01
4298.0261	-1668.2242	663.2432	Horizon_01
4310.1734	-1626.6712	662.1823	Horizon_01
4337.7084	-1598.2107	655.2553	Horizon_01
4311.8016	-1569.7502	657.6070	Horizon_01
4312.6670	-1531.8028	651.0777	Horizon_01
4284.3089	-1500.0000	647.1952	Horizon_01
4265.3987	-1500.0000	652.1709	Horizon_01
4246.4885	-1500.0000	671.4598	Horizon_01
4303.2191	-1500.0000	647.4863	Horizon_01
4322.1293	-1500.0000	647.8374	Horizon_01
4337.7084	-1522.3160	648.7427	Horizon_01
4337.7084	-1503.3423	648.0334	Horizon_01
4337.7084	-1541.2897	650.3587	Horizon_01
4337.7084	-1560.2633	652.2644	Horizon_01
4337.7084	-1579.2370	653.9936	Horizon_01
4337.7084	-1617.1843	655.9000	Horizon_01
4337.7084	-1636.1580	655.8668	Horizon_01
4337.7084	-1655.1317	655.1689	Horizon_01
4337.7084	-1674.1053	653.8700	Horizon_01
4309.1534	-1702.5658	654.7043	Horizon_01
4337.7084	-1693.0790	652.1366	Horizon_01
4337.7084	-1712.0527	650.2851	Horizon_01
4337.7084	-1731.0263	648.7083	Horizon_01
4289.0447	-1725.0112	653.1127	Horizon_01
4306.0887	-1757.1578	648.0530	Horizon_01
4337.7084	-1750.0000	648.0767	Horizon_01
4337.7084	-1764.3155	648.4803	Horizon_01
4337.7084	-1783.2892	649.8633	Horizon_01
4296.6720	-1811.7497	660.4550	Horizon_01
4337.7084	-1802.2628	651.6772	Horizon_01
4337.7084	-1821.2365	653.4229	Horizon_01
4306.6439	-1849.6970	662.3662	Horizon_01
4337.7084	-1840.2102	654.9013	Horizon_01
4337.7084	-1859.1838	655.7537	Horizon_01
4311.2165	-1887.6443	661.6321	Horizon_01
4337.7084	-1878.1575	655.9425	Horizon_01
4337.7084	-1897.1312	655.4743	Horizon_01
4312.2821	-1925.5917	658.1384	Horizon_01
4337.7084	-1916.1048	654.3317	Horizon_01
4337.7084	-1935.0785	652.7129	Horizon_01
4337.7084	-1954.0522	650.8478	Horizon_01
4311.4582	-1963.5390	652.0213	Horizon_01
4337.7084	-1973.0258	649.0820	Horizon_01
4326.7719	-2000.0000	647.9580	Horizon_01
4337.7084	-1991.9995	648.1640	Horizon_01
4307.8617	-2000.0000	647.5760	Horizon_01
4288.9515	-2000.0000	647.2690	Horizon_01
4287.4126	-1949.3394	660.5647	Horizon_01
4270.0413	-2000.0000	649.1439	Horizon_01
4246.3992	-1958.1789	680.5115	Horizon_01
4251.1311	-2000.0000	666.2280	Horizon_01
4232.2209	-2000.0000	688.0577	Horizon_01
4203.8556	-1973.3589	716.9063	Horizon_01
4213.3107	-2000.0000	710.0347	Horizon_01
4194.4005	-2000.0000	728.5535	Horizon_01
4175.4903	-2000.0000	740.0464	Horizon_01
4166.0352	-1962.8536	740.4928	Horizon_01
4156.5801	-2000.0000	748.1967	Horizon_01
4128.2148	-1969.2003	758.3646	Horizon_01
4137.6699	-2000.0000	755.9995	Horizon_01
4118.7597	-2000.0000	762.6245	Horizon_01
4090.3944	-1972.0409	771.1766	Horizon_01
4099.8495	-2000.0000	768.0290	Horizon_01
4080.9393	-2000.0000	773.0458	Horizon_01
4062.0291	-2000.0000	776.9997	Horizon_01
4062.4237	-1955.9554	776.9343	Horizon_01
4043.1189	-2000.0000	779.5508	Horizon_01
4028.6440	-1965.1619	783.2722	Horizon_01
4024.2087	-2000.0000	781.9669	Horizon_01
4005.2985	-2000.0000	784.4067	Horizon_01
3987.8020	-1954.0539	787.9051	Horizon_01
3986.3883	-2000.0000	786.8344	Horizon_01
3958.0230	-1972.3598	790.1290	Horizon_01
3967.4781	-2000.0000	788.4780	Horizon_01
3948.5679	-2000.0000	788.1715	Horizon_01
3929.6577	-2000.0000	787.9959	Horizon_01
3933.8640	-1956.0381	790.6589	Horizon_01
3901.2924	-1971.5147	790.9255	Horizon_01
3910.7475	-2000.0000	788.2641	Horizon_01
3891.8373	-2000.0000	788.5946	Horizon_01
3872.4490	-1963.5227	790.9800	Horizon_01
3872.9271	-2000.0000	788.9252	Horizon_01
3854.0169	-2000.0000	788.8129	Horizon_01
3825.6516	-1971.9735	788.8168	Horizon_01
3835.1067	-2000.0000	787.9157	Horizon_01
3816.1965	-2000.0000	786.1353	Horizon_01
3797.2863	-2000.0000	783.7337	Horizon_01
3800.0821	-1957.2327	786.0629	Horizon_01
3768.9210	-1970.4218	782.1644	Horizon_01
3778.3761	-2000.0000	781.3004	Horizon_01
3759.4659	-2000.0000	779.0142	Horizon_01
3740.5557	-2000.0000	776.4889	Horizon_01
3731.1006	-1970.4218	776.2118	Horizon_01
3721.6455	-2000.0000	773.2301	Horizon_01
3702.7353	-2000.0000	768.4896	Horizon_01
3693.2802	-1957.0632	767.7783	Horizon_01
3683.8251	-2000.0000	763.7026	Horizon_01
3664.9149	-2000.0000	758.9816	Horizon_01
3642.2622	-1958.2934	754.7458	Horizon_01
3646.0047	-2000.0000	754.2117	Horizon_01
3627.0945	-2000.0000	749.1825	Horizon_01
3595.7448	-1966.9827	741.2840	Horizon_01
3608.1843	-2000.0000	743.8757	Horizon_01
3589.2741	-2000.0000	738.3674	Horizon_01
3570.3639	-2000.0000	731.9826	Horizon_01
3564.8521	-1953.8859	730.9741	Horizon_01
3551.4537	-2000.0000	724.9454	Horizon_01
3526.1348	-1961.0284	717.6275	Horizon_01
3532.5435	-2000.0000	718.3321	Horizon_01
3513.6333	-2000.0000	712.4433	Horizon_01
3485.2680	-1969.5585	703.4864	Horizon_01
3494.7231	-2000.0000	706.4448	Horizon_01
3475.8129	-2000.0000	700.3971	Horizon_01
3456.9027	-2000.0000	693.8981	Horizon_01
3453.6385	-1956.3489	690.4006	Horizon_01
3437.9925	-2000.0000	685.2901	Horizon_01
3409.6272	-1957.1107	669.5401	Horizon_01
3419.0823	-2000.0000	674.9510	Horizon_01
3400.1720	-2000.0000	664.6365	Horizon_01
3381.2618	-2000.0000	654.3879	Horizon_01
3372.0003	-1954.2214	650.9389	Horizon_01
3362.3516	-2000.0000	644.3767	Horizon_01
3330.7530	-1967.2953	631.6184	Horizon_01
3343.4414	-2000.0000	634.8452	Horizon_01
3324.5312	-2000.0000	626.8596	Horizon_01
3305.6210	-2000.0000	621.0268	Horizon_01
3299.6821	-1955.6045	622.1843	Horizon_01
3286.7108	-2000.0000	615.3285	Horizon_01
3265.0724	-1964.3055	613.2512	Horizon_01
3267.8006	-2000.0000	611.4879	Horizon_01
3248.8904	-2000.0000	609.5190	Horizon_01
3220.5251	-1972.7188	607.8727	Horizon_01
3229.9802	-2000.0000	608.5293	Horizon_01
3211.0700	-2000.0000	607.6826	Horizon_01
3192.1598	-2000.0000	606.7893	Horizon_01
3182.7047	-1956.1772	606.0357	Horizon_01
3173.2496	-2000.0000	605.9470	Horizon_01
3154.3394	-2000.0000	605.9320	Horizon_01
3131.6945	-1958.2888	604.3154	Horizon_01
3135.4292	-2000.0000	605.8823	Horizon_01
3116.5190	-2000.0000	605.5871	Horizon_01
3085.1694	-1966.9827	602.6680	Horizon_01
3097.6088	-2000.0000	604.7067	Horizon_01
3078.6986	-2000.0000	603.5611	Horizon_01
3059.7884	-2000.0000	602.3494	Horizon_01
3054.2767	-1953.8859	601.1008	Horizon_01
3040.8782	-2000.0000	601.3825	Horizon_01
3014.7311	-1960.4442	599.5490	Horizon_01
3021.9680	-2000.0000	600.7698	Horizon_01
3003.0578	-2000.0000	600.2649	Horizon_01
2974.6925	-1969.2941	598.4000	Horizon_01
2984.1476	-2000.0000	599.8721	Horizon_01
2965.2374	-2000.0000	599.1668	Horizon_01
2946.3272	-2000.0000	598.6413	Horizon_01
2941.1473	-1955.9425	597.2307	Horizon_01
2917.9619	-1972.8510	596.6968	Horizon_01
2927.4170	-2000.0000	598.0443	Horizon_01
2908.5068	-2000.0000	597.4351	Horizon_01
2889.5966	-2000.0000	596.9440	Horizon_01
2880.1415	-1970.3286	595.6007	Horizon_01
2870.6864	-2000.0000	596.5697	Horizon_01
2851.7762	-2000.0000	596.1385	Horizon_01
2842.1786	-1965.1588	594.4482	Horizon_01
2832.8660	-2000.0000	595.6848	Horizon_01
2804.5007	-1973.5165	593.2574	Horizon_01
2813.9558	-2000.0000	595.0436	Horizon_01
2795.0456	-2000.0000	594.1463	Horizon_01
2776.1354	-2000.0000	593.1872	Horizon_01
2771.6352	-1958.4104	591.3783	Horizon_01
2747.7701	-1973.3940	590.4992	Horizon_01
2757.2252	-2000.0000	592.3601	Horizon_01
2738.3150	-2000.0000	591.4655	Horizon_01
2719.4048	-2000.0000	590.2834	Horizon_01
2709.9497	-1972.7188	588.0936	Horizon_01
2700.4946	-2000.0000	588.8560	Horizon_01
2681.5844	-2000.0000	587.4033	Horizon_01
2672.1293	-1956.1772	584.9332	Horizon_01
2662.6742	-2000.0000	585.8671	Horizon_01
2643.7640	-2000.0000	584.2907	Horizon_01
2621.1190	-1958.2888	581.0012	Horizon_01
2624.8538	-2000.0000	582.8358	Horizon_01
2605.9436	-2000.0000	581.4309	Horizon_01
2574.5939	-1966.9827	577.6191	Horizon_01
2587.0334	-2000.0000	580.0418	Horizon_01
2568.1232	-2000.0000	578.6791	Horizon_01
2549.2130	-2000.0000	577.3965	Horizon_01
2543.7013	-1953.8859	575.2980	Horizon_01
2530.3028	-2000.0000	576.0771	Horizon_01
2504.1557	-1960.4442	572.6582	Horizon_01
2511.3926	-2000.0000	574.7935	Horizon_01
2492.4824	-2000.0000	573.6791	Horizon_01
2464.1171	-1969.2941	570.2554	Horizon_01
2473.5722	-2000.0000	572.5348	Horizon_01
2454.6620	-2000.0000	571.4563	Horizon_01
2435.7518	-2000.0000	570.3219	Horizon_01
2430.5718	-1955.9425	567.8413	Horizon_01
2407.3865	-1972.8510	566.6376	Horizon_01
2416.8416	-2000.0000	569.0998	Horizon_01
2397.9314	-2000.0000	567.7425	Horizon_01
2379.0212	-2000.0000	566.3724	Horizon_01
2369.5661	-1970.3286	563.8063	Horizon_01
2360.1110	-2000.0000	565.0104	Horizon_01
2341.2008	-2000.0000	563.6034	Horizon_01
2331.6032	-1965.1588	560.7577	Horizon_01
2322.2906	-2000.0000	562.1014	Horizon_01
2293.9253	-1973.5165	557.9791	Horizon_01
2303.3804	-2000.0000	560.5740	Horizon_01
2284.4702	-2000.0000	559.0533	Horizon_01
2265.5600	-2000.0000	557.5236	Horizon_01
2261.0598	-1958.4104	555.0678	Horizon_01
2237.1947	-1973.3940	553.5093	Horizon_01
